CustomerId,FirstName,LastName,Country,City,DOB
41865,Chandra,Taylor,England,Bristol,6/23/1949
41866,Caitlin,Jones,England,Newcastle,1/2/1977
41867,Bernard,Todd,England,Leeds,10/6/1969
41868,Dwight,Chang,England,Bristol,10/9/1970
41869,Normand,Carrillo,Germany,Hamburg,1/10/1943
41870,Normand,Roy,SwItalyzerland,Lucerne,11/16/1990
41871,Jeanette,Osborn,Germany,Munich,2/27/1962
41872,Merlin,Coleman,France,Lyon,1/7/1982
41873,Son,Collier,Ireland,Tralee,7/1/1999
41874,Bob,Blanchard,Spain,Madrid,7/23/1951
41875,Jimmie,Montoya,England,Newcastle,4/3/1945
41876,Tricia,Pittman,Germany,Munich,9/22/1945
41877,Leo,Richard,France,Lyon,5/2/1991
41878,Dolores,Delacruz,SwItalyzerland,Basel,2/26/1966
41879,Richard,Frye,England,Manchester,10/19/1973
41880,Lynette,Jefferson,England,Leeds,9/7/1972
41881,Rickie,Farrell,Spain,Barcelona,10/9/1976
41882,Edgar,Huffman,France,Marseille,7/6/1958
41883,Colin,Potts,Italy,Bologna,11/5/1995
41884,Dan,Caldwell,Spain,Madrid,10/26/1972
41885,Claire,Andrews,Belgium,Antwerp,4/21/1952
41886,Rochelle,Doyle,France,Lyon,2/6/1989
41887,Manuel,Snider,Italy,Milan,3/27/1989
41888,Callie,Barrett,England,Leeds,5/26/1997
41889,Mauro,Tran,Germany,Dresden,4/6/1995
41890,Valeria,Hancock,Ireland,Waterford,9/4/1970
41891,Sonia,Levy,Netherlands,Rotterdam,6/16/1949
41892,Carl,OConnor,Ireland,Cork,9/24/1950
41893,Theo,Whitney,Spain,Alicante,9/13/1977
41894,Casey,Contreras,Spain,Valencia,9/22/1958
41895,Hollie,Wright,France,Lyon,1/3/1971
41896,Johnie,Carr,Germany,Hamburg,6/5/1984
41897,Nora,Wilkins,SwItalyzerland,Basel,2/13/1993
41898,Jaime,Lyons,England,Manchester,10/13/2001
41899,Nelda,Conway,Germany,Cologne,2/18/1998
41900,Rueben,Griffin,Ireland,Tralee,2/19/1973
41901,Deon,Bonner,Italy,Naples,3/9/1961
41902,Isaiah,Fry,Germany,Hamburg,3/1/1972
41903,Florentino,Robbins,France,Nantes,11/2/1979
41904,Wilton,Kent,France,Marseille,1/22/2001
41905,Monty,Peters,Ireland,Waterford,11/22/1947
41906,Amber,Santiago,Spain,Córdoba,5/8/1996
41907,Stan,Larsen,France,Paris,1/26/1989
41908,Antione,Erickson,Italy,Palermo,5/5/1994
41909,Rosella,Meyer,Spain,Zaragoza,5/2/1959
41910,Olivia,Bernard,Germany,Cologne,9/2/1963
41911,Len,Crane,France,Toulouse,9/10/1961
41912,Coleman,Ferguson,Germany,Hamburg,6/21/1994
41913,Tina,Cash,Spain,Barcelona,10/23/1995
41914,Kitty,Sexton,Spain,Bilbao,10/1/2002
41915,Abe,Small,Germany,Cologne,8/2/1991
41916,Mayra,Jones,Italy,Palermo,5/17/1959
41917,Emile,Roth,France,Nantes,5/17/1943
41918,Bettie,Nieves,Italy,Rome,2/14/2001
41919,Edward,Gay,Netherlands,Utrecht,3/20/1953
41920,Reed,Lamb,England,London,3/3/1990
41921,Lincoln,Buckley,England,London,8/11/1986
41922,Kenny,Cline,Spain,Zaragoza,10/5/1993
41923,Gerard,Ochoa,Spain,Murcia,11/1/1960
41924,Cruz,Osborne,Spain,Barcelona,7/15/1950
41925,Loraine,Anderson,SwItalyzerland,Basel,10/8/1961
41926,Refugio,Molina,France,Marseille,3/19/1959
41927,Esmeralda,Holden,Italy,Florence,8/6/1946
41928,Araceli,Guerra,Germany,Düsseldorf,2/9/1967
41929,Neva,Vaughan,France,Paris,5/25/1988
41930,Riley,Kerr,France,Paris,10/1/1979
41931,Loren,Francis,Spain,Barcelona,1/9/1980
41932,Abdul,Crane,Germany,Düsseldorf,11/21/1946
41933,Eleanor,Romero,Italy,Palermo,3/26/1943
41934,Hassan,Fuller,England,Liverpool,5/21/1951
41935,Olen,Burgess,England,Liverpool,2/19/1983
41936,Melva,Hawkins,France,Nantes,2/2/1978
41937,Forest,Moore,SwItalyzerland,Basel,5/27/1963
41938,Jolene,Giles,Ireland,Waterford,9/24/1997
41939,Kimberly,Rivas,France,Lyon,2/19/1966
41940,Arden,Hardin,Ireland,Cork,3/19/1972
41941,Moises,Watts,Spain,Bilbao,4/2/1963
41942,Brant,English,England,Birmingham,6/14/1980
41943,Rosalind,Murray,Spain,Madrid,11/14/1954
41944,Cleo,Garcia,Ireland,Cork,2/13/1969
41945,Laurie,Little,England,Newcastle,10/22/1951
41946,Morton,Oneil,France,Lyon,3/27/1998
41947,Agnes,Kelly,SwItalyzerland,Geneva,1/4/1988
41948,Lenora,Greer,Germany,Munich,5/26/1952
41949,Denis,Barron,England,Leeds,10/21/2001
41950,Tim,Wagner,Netherlands,Utrecht,7/27/1992
41951,Katherine,Elliott,England,Liverpool,4/18/1988
41952,Elba,Barry,France,Marseille,5/21/1956
41953,Sol,Robles,England,London,5/20/1981
41954,Lou,Clark,Germany,Frankfurt,11/8/1949
41955,Angelia,George,England,Leeds,5/8/1972
41956,Delia,Slater,England,Birmingham,7/4/1979
41957,Sheryl,Dale,Spain,Zaragoza,4/24/1990
41958,Hong,Chan,England,Liverpool,1/12/1992
41959,Tammi,McKnight,Spain,Zaragoza,1/23/1943
41960,Lilia,Morales,Spain,Zaragoza,10/26/1988
41961,Sondra,Chapman,SwItalyzerland,Basel,11/8/1952
41962,Garrett,Ross,Netherlands,Rotterdam,9/14/1968
41963,Anton,Buckner,Germany,Frankfurt,9/18/1973
41964,Francesco,Vaughan,Germany,Bonn,1/15/1991
41965,Alonzo,Kane,Netherlands,Utrecht,10/15/1954
41966,Cristopher,Franco,Spain,Madrid,4/26/1979
41967,Darius,Stevens,Italy,Naples,3/24/1959
41968,Noreen,Wells,Germany,Hamburg,9/14/1993
41969,Darryl,Cabrera,England,Leeds,10/7/1949
41970,Dollie,Garner,Italy,Milan,8/9/1968
41971,Giuseppe,Wilkerson,England,Manchester,11/17/2001
41972,Eliseo,Clemons,Spain,Córdoba,2/21/1947
41973,Dianne,Copeland,Italy,Genoa,4/16/1986
41974,Eusebio,Rhodes,France,Lyon,9/5/1942
41975,Olivia,Pate,Spain,Madrid,11/8/1991
41976,Ervin,Holt,Ireland,Dublin,4/25/1969
41977,Geneva,Juarez,England,Bristol,9/10/1950
41978,Josh,Baldwin,Portugal,Porto,10/15/1950
41979,Brenda,Stuart,Belgium,Antwerp,2/12/1942
41980,April,Frye,Germany,Berlin,3/27/1950
41981,Denny,Delaney,Spain,Valencia,2/19/1980
41982,Shannon,Randall,Ireland,Waterford,9/22/1989
41983,Jewel,Sanders,SwItalyzerland,Lucerne,2/7/1977
41984,Aline,Chen,France,Marseille,9/19/1944
41985,Giovanni,Wilder,Spain,Bilbao,10/9/1983
41986,Jeramy,Mejia,France,Nice,1/15/1989
41987,Bertram,Hood,England,Bristol,9/4/1998
41988,Efrain,Gray,France,Nantes,1/18/1970
41989,Randolph,Ferrell,Italy,Milan,10/23/1955
41990,Bethany,Poole,France,Lyon,1/26/1970
41991,Barbara,Robinson,Portugal,Porto,7/13/1942
41992,Loretta,Mercado,Ireland,Limerick,2/12/1950
41993,Desmond,Ayers,England,Bristol,7/16/1954
41994,Dong,Montgomery,SwItalyzerland,Zürich,2/25/1973
41995,Douglass,Waller,Netherlands,Amsterdam,8/20/2000
41996,Gertrude,York,Spain,Alicante,9/19/1948
41997,Boyce,Bass,SwItalyzerland,Zürich,5/26/1987
41998,Stuart,Huffman,Italy,Catania,4/19/1993
41999,Marlin,Knowles,Spain,Seville,3/7/1981
42000,Jae,Riggs,Spain,Seville,4/22/1960
42001,Kate,Bright,Spain,Valencia,3/1/1949
42002,Richie,Kennedy,England,Liverpool,10/26/1954
42003,Arnoldo,Miller,Germany,Düsseldorf,6/26/1972
42004,Malinda,Watkins,Germany,Berlin,11/16/1967
42005,Helga,Rivers,Italy,Genoa,3/15/1971
42006,Kristie,Webb,Ireland,Tralee,10/2/1991
42007,Ginger,Odom,Spain,Córdoba,5/10/1975
42008,Newton,Tate,Spain,Valencia,10/14/1969
42009,Hester,Meyers,England,Newcastle,2/20/1954
42010,Reggie,Mendez,England,Manchester,11/6/1990
42011,Francesco,Graham,Italy,Milan,5/18/1947
42012,Marjorie,Reynolds,Ireland,Limerick,4/13/1955
42013,Manuel,Meadows,Italy,Rome,9/11/1943
42014,Michel,Cote,Germany,Bonn,5/27/1970
42015,Chase,Terrell,SwItalyzerland,Geneva,3/1/1947
42016,Warner,Suarez,France,Marseille,8/3/1958
42017,Erich,Potter,Spain,Murcia,11/8/1983
42018,Terrance,Fuller,France,Marseille,10/3/2001
42019,Ron,Blackwell,England,Bristol,2/24/1991
42020,Karl,Newton,England,London,4/20/1968
42021,Helen,Finch,England,Leeds,5/4/1992
42022,Marcelo,McIntyre,Spain,Valencia,5/26/1978
42023,Cheri,Parker,Spain,Bilbao,10/26/1986
42024,Mary,Douglas,Netherlands,Utrecht,2/26/2002
42025,Otis,Lewis,Spain,Barcelona,7/11/2000
42026,Lamar,Howe,Ireland,Cork,3/10/1946
42027,Shannon,Howe,Spain,Barcelona,9/4/1970
42028,Concetta,Rojas,England,Manchester,3/6/1947
42029,Shelton,Bush,France,Paris,11/17/1984
42030,Monte,Burt,Ireland,Limerick,11/8/1984
42031,Janis,Hancock,England,Manchester,1/7/1990
42032,Henrietta,Luna,France,Marseille,5/17/1967
42033,Marcellus,Barry,SwItalyzerland,Zürich,5/27/1943
42034,Palmer,Cleveland,Italy,Naples,4/8/1954
42035,Ana,Webb,SwItalyzerland,Basel,7/17/1950
42036,Sam,Snow,Ireland,Cork,4/3/1972
42037,Alfonzo,Daniels,Germany,Cologne,1/17/1987
42038,Hector,Bright,Ireland,Limerick,9/20/1977
42039,Harriett,Chapman,Italy,Palermo,3/22/1969
42040,Valarie,Henderson,Spain,Bilbao,3/24/1962
42041,Joan,Huffman,Italy,Rome,4/18/1970
42042,Angelina,Meyers,Portugal,Lisbon,8/15/1966
42043,Genevieve,Byrd,Germany,Frankfurt,3/1/1955
42044,Everette,Barton,Spain,Seville,6/13/1976
42045,Ella,Hester,Netherlands,Rotterdam,9/27/1998
42046,Felix,Savage,France,Marseille,5/24/1975
42047,Tyson,Martin,France,Toulouse,1/10/1989
42048,Monica,Francis,France,Nantes,2/20/1992
42049,Sophie,Rodriquez,England,Manchester,5/12/2002
42050,Kristy,Dean,Germany,Cologne,2/20/1982
42051,Antonia,Marks,Germany,Frankfurt,2/20/1942
42052,Nancy,Hendricks,Italy,Naples,9/20/1977
42053,Amy,Bond,France,Marseille,9/2/1996
42054,Robert,Maynard,Spain,Córdoba,10/6/2001
42055,Bobbie,Lester,Spain,Alicante,10/24/1973
42056,Kenton,Durham,Spain,Barcelona,2/14/1961
42057,Santos,Norris,Portugal,Lisbon,9/9/1961
42058,Michele,McCoy,France,Nice,2/6/1989
42059,Stewart,Dyer,Spain,Alicante,3/12/1987
42060,Chang,Brady,England,Bristol,4/13/1983
42061,Eve,Lloyd,France,Paris,6/14/1973
42062,Virgie,Lane,Italy,Palermo,8/8/1979
42063,Polly,Stewart,Germany,Dresden,5/7/1999
42064,Phil,Stafford,France,Paris,11/1/2000
42065,Alissa,Parks,France,Marseille,10/26/1948
42066,Devin,Jensen,Netherlands,The Hague,6/16/1962
42067,Glenna,Snow,SwItalyzerland,Lucerne,4/12/1949
42068,Vicky,Little,France,Paris,9/17/1960
42069,Lizzie,Robinson,England,Birmingham,2/22/1966
42070,Randi,Jefferson,SwItalyzerland,Geneva,8/23/1958
42071,Opal,Rivas,France,Nice,6/12/1991
42072,Jamey,Roy,Netherlands,Rotterdam,4/7/1997
42073,Jeanne,Walls,France,Marseille,2/6/1958
42074,Ashley,Reid,Belgium,Brussels,8/17/1994
42075,Vince,Owens,Germany,Berlin,3/27/1996
42076,Reinaldo,Hale,Germany,Cologne,9/23/1999
42077,Reid,Castro,SwItalyzerland,Lucerne,1/2/1947
42078,Major,Haynes,Italy,Bologna,4/14/1974
42079,Martha,Mayer,Germany,Munich,9/3/1959
42080,Tanya,Wall,Netherlands,Amsterdam,8/16/1988
42081,Brant,Levine,Germany,Hamburg,10/1/1973
42082,Tyrone,Francis,Ireland,Limerick,3/5/1993
42083,Frederic,Herman,England,Manchester,7/11/1942
42084,Riley,Wyatt,Germany,Berlin,2/22/1974
42085,Lynn,Dickerson,Netherlands,Rotterdam,11/6/1947
42086,Arturo,Sandoval,France,Nantes,2/1/1958
42087,Janet,Franks,Spain,Barcelona,11/7/1949
42088,Jamal,Johnson,Spain,Seville,2/1/1990
42089,Marie,Graham,Italy,Genoa,1/15/1986
42090,Marjorie,Waters,Ireland,Dublin,5/27/1943
42091,Jimmy,Miranda,Netherlands,Utrecht,10/25/1945
42092,Isaiah,Cotton,England,Leeds,2/21/1998
42093,Elroy,Pennington,Spain,Madrid,6/2/1976
42094,Concepcion,Wheeler,France,Lyon,2/21/1956
42095,Mervin,Hewitt,England,Manchester,3/13/1948
42096,Carson,Merritt,England,Birmingham,1/23/1991
42097,Elvis,McCall,Spain,Murcia,11/18/1971
42098,Jenny,Cox,England,Bristol,10/15/1986
42099,Rupert,Finch,France,Paris,11/24/1953
42100,Trent,Guerra,SwItalyzerland,Geneva,5/3/1963
42101,Bradly,Richardson,England,Birmingham,3/10/1953
42102,Marie,Curry,Italy,Rome,7/3/1991
42103,Nelda,Alston,Germany,Berlin,2/16/1970
42104,Josef,Yates,Netherlands,Amsterdam,7/19/1965
42105,Melba,Hancock,Spain,Alicante,6/13/1980
42106,Jennifer,Harmon,Spain,Bilbao,6/15/1947
42107,Scottie,Nolan,France,Nice,6/19/1957
42108,Theresa,Lamb,Spain,Zaragoza,4/7/1957
42109,Penelope,Blankenship,Italy,Genoa,7/9/1999
42110,Brenton,McGowan,Ireland,Limerick,3/24/1946
42111,Earnestine,Blake,Spain,Barcelona,5/26/1971
42112,Alta,Adkins,England,Liverpool,8/12/1980
42113,Mohammad,Joyner,SwItalyzerland,Lucerne,1/3/1973
42114,Ester,Garrison,Ireland,Dublin,11/7/1996
42115,Joesph,Gonzales,Germany,Hamburg,5/1/1989
42116,Anita,Tanner,Germany,Munich,3/26/1944
42117,Saundra,Stein,Netherlands,Rotterdam,9/26/1976
42118,Errol,Bishop,Netherlands,Rotterdam,3/14/1957
42119,Doyle,Christensen,France,Marseille,11/22/1965
42120,Jarrett,Riley,France,Paris,10/16/1944
42121,Karen,Finley,England,Newcastle,4/6/1987
42122,Jerrod,Perkins,Portugal,Lisbon,7/21/1989
42123,Carol,Juarez,England,Manchester,7/3/1980
42124,Graham,Dunlap,Ireland,Waterford,1/3/1986
42125,Rodrick,Hardy,Ireland,Waterford,8/17/1959
42126,Jacqueline,Osborn,Spain,Córdoba,9/20/1943
42127,Elwood,Kerr,Belgium,Antwerp,11/18/1980
42128,Rhonda,Floyd,England,Manchester,8/20/1977
42129,Sylvester,Frost,England,Newcastle,10/10/1988
42130,Sybil,Stephens,Spain,Barcelona,5/16/1959
42131,Ophelia,Ellis,France,Nantes,11/3/1971
42132,Lucas,Stanton,Ireland,Waterford,10/20/1993
42133,Marisol,Clay,Belgium,Brussels,3/15/1985
42134,Elroy,King,France,Nice,10/1/1988
42135,Cyril,Patterson,Spain,Valencia,5/3/1956
42136,Jermaine,Duran,Germany,Frankfurt,5/20/1968
42137,Corinne,Galloway,Netherlands,The Hague,3/1/1964
42138,Brendon,Gross,Italy,Genoa,11/23/1962
42139,Merrill,Yates,Germany,Frankfurt,2/11/1950
42140,Candace,McCarty,France,Nice,10/14/1974
42141,Matilda,Chang,Ireland,Waterford,10/19/1994
42142,Rosanna,McDaniel,Germany,Berlin,10/16/1948
42143,Rowena,Petersen,England,Newcastle,1/10/1981
42144,Cleo,Merrill,France,Nice,2/23/1996
42145,Dana,Holt,France,Toulouse,5/7/1998
42146,Corey,Knight,Italy,Genoa,6/2/1943
42147,Santo,Landry,Italy,Rome,4/4/1969
42148,Constance,Trevino,Spain,Barcelona,7/21/1994
42149,Vince,Stanley,Italy,Florence,7/10/1995
42150,Andy,Zamora,Ireland,Limerick,11/10/1961
42151,Zack,Roberson,England,Bristol,3/21/1988
42152,Jacquelyn,Mendoza,England,Birmingham,3/7/1957
42153,Tisha,Cantrell,Netherlands,The Hague,4/6/2001
42154,Mohammed,Douglas,France,Nice,9/24/1979
42155,Sol,Miranda,Italy,Rome,7/16/1998
42156,Lowell,Flowers,SwItalyzerland,Zürich,10/15/1949
42157,Hung,Tran,France,Paris,7/14/1972
42158,Patti,Cook,Italy,Florence,9/17/1965
42159,Tad,Griffin,SwItalyzerland,Lucerne,9/27/1967
42160,Lorraine,Galloway,France,Nice,11/6/1947
42161,Myrna,Vaughn,SwItalyzerland,Zürich,8/2/1996
42162,Hal,Kent,Spain,Zaragoza,9/22/1956
42163,Kirsten,Morton,France,Nice,10/17/1975
42164,Lizzie,Gilliam,SwItalyzerland,Lucerne,1/16/1971
42165,Leopoldo,Noel,Netherlands,Rotterdam,2/22/1979
42166,Collin,Zimmerman,Germany,Frankfurt,1/21/1978
42167,Althea,Guy,Netherlands,Amsterdam,2/9/1965
42168,Louisa,Wolfe,France,Paris,4/25/1959
42169,Marquita,Shepherd,England,Manchester,2/6/1986
42170,Juliette,Simon,Netherlands,The Hague,2/5/1982
42171,Marla,Barrera,Ireland,Limerick,9/13/1991
42172,Antonia,Becker,Ireland,Limerick,1/21/1954
42173,Mitzi,Dunn,Italy,Catania,7/26/1981
42174,Lesley,McLaughlin,Spain,Barcelona,1/20/1971
42175,Juliette,Dickson,Spain,Zaragoza,9/7/1971
42176,Madge,Gamble,Netherlands,Amsterdam,7/22/1944
42177,Teresa,Larson,Spain,Barcelona,2/18/1995
42178,Del,Bean,Spain,Alicante,3/4/1946
42179,Omer,Robbins,Italy,Naples,8/3/1985
42180,Dianne,Beach,England,Leeds,1/10/1951
42181,Jamar,Hoover,Spain,Madrid,8/15/1995
42182,Kristin,Hodges,Spain,Barcelona,8/23/1987
42183,Dona,Petty,Germany,Düsseldorf,5/8/1960
42184,Theodore,Cash,Germany,Cologne,4/24/1958
42185,Antonia,Gillespie,France,Marseille,4/3/1966
42186,Claudia,Ward,Spain,Barcelona,9/6/1976
42187,Bradley,Kelley,Netherlands,Utrecht,5/5/1981
42188,Gino,McKnight,Spain,Barcelona,7/21/1953
42189,Erasmo,Thornton,England,London,11/22/1977
42190,Tabatha,Sheppard,Ireland,Cork,6/1/1981
42191,Mike,Sims,Spain,Bilbao,2/14/1989
42192,Otha,OConnor,France,Marseille,3/17/1992
42193,Anibal,Meyers,Ireland,Cork,2/25/1949
42194,Madeleine,Whitley,Ireland,Cork,6/6/1956
42195,Christian,Weaver,England,Leeds,3/26/1987
42196,Gregorio,Henry,Ireland,Tralee,4/3/1969
42197,Kate,Hurley,Ireland,Limerick,11/3/1953
42198,Kerry,Case,Italy,Palermo,8/21/1972
42199,Bert,Fuentes,France,Nantes,5/6/1970
42200,Johnathon,Madden,Netherlands,The Hague,8/12/1965
42201,Miriam,Hatfield,Spain,Madrid,7/17/1964
42202,Rudy,Martin,England,Leeds,2/12/1973
42203,Antonio,Cross,Germany,Munich,8/9/1987
42204,Gena,Hodges,Italy,Naples,2/24/1963
42205,Shelia,Warren,France,Toulouse,10/16/1963
42206,Earlene,Cochran,England,London,8/16/1991
42207,Carol,Guerrero,Netherlands,Amsterdam,11/16/1990
42208,Milagros,Matthews,Spain,Seville,6/11/1965
42209,Florence,Brown,Germany,Munich,3/15/1970
42210,Teri,Pittman,Germany,Berlin,1/24/1956
42211,Lance,Valentine,Italy,Florence,9/16/1987
42212,Leah,Cantrell,SwItalyzerland,Basel,10/21/1965
42213,Drew,Jacobson,Ireland,Cork,9/20/1963
42214,Ernest,Sullivan,Italy,Genoa,8/16/1988
42215,Harold,Webster,Italy,Florence,2/7/1960
42216,Dane,Sykes,Spain,Zaragoza,5/25/1974
42217,Bradford,Campbell,Netherlands,Amsterdam,8/24/1995
42218,Shannon,Weeks,Portugal,Lisbon,1/27/1943
42219,Vera,Hebert,France,Marseille,7/15/1952
42220,Diana,Head,Germany,Hamburg,6/2/1991
42221,Eldon,Buchanan,Italy,Rome,4/11/1966
42222,Sal,Benjamin,Spain,Seville,7/4/1974
42223,Leslie,Stafford,Spain,Seville,11/13/1988
42224,Dale,Sanchez,Italy,Naples,7/13/1978
42225,Ambrose,Gray,Ireland,Tralee,1/5/1942
42226,Lucio,Bowman,England,Liverpool,3/4/1975
42227,Fabian,Pollard,Spain,Barcelona,5/14/1945
42228,Selena,Noel,Portugal,Porto,6/19/1991
42229,Zachery,Pollard,Italy,Genoa,1/23/1989
42230,Mildred,Velasquez,Netherlands,Utrecht,6/24/1968
42231,Williams,Fuentes,Spain,Murcia,6/9/1959
42232,Rosetta,Aguilar,Germany,Munich,10/1/1972
42233,Annie,Figueroa,Germany,Berlin,6/22/1942
42234,Milton,West,SwItalyzerland,Basel,6/27/1966
42235,Stacy,Kramer,Spain,Zaragoza,4/16/1963
42236,Raphael,McMahon,Portugal,Lisbon,5/1/1950
42237,Jeromy,Page,Italy,Naples,10/24/1949
42238,Clemente,Bowen,Germany,Munich,5/25/1963
42239,Robyn,McIntyre,Spain,Bilbao,6/9/1951
42240,Felicia,Vasquez,Belgium,Antwerp,1/14/1999
42241,Lowell,Randall,Germany,Berlin,7/7/2000
42242,Enid,Sutton,Portugal,Lisbon,5/1/1982
42243,Sondra,Beck,France,Nantes,11/9/1993
42244,Casey,Hewitt,Italy,Catania,7/26/1956
42245,Dave,Macias,Spain,Alicante,10/20/1994
42246,Penelope,Patel,England,Bristol,3/27/1964
42247,Jeramy,Baker,Spain,Seville,1/5/1973
42248,Emmanuel,Lynn,Ireland,Waterford,4/16/1980
42249,Leopoldo,Ballard,Italy,Genoa,1/8/1983
42250,Pedro,Gonzales,Italy,Palermo,1/10/1962
42251,Roy,Hayes,Netherlands,Amsterdam,10/23/1961
42252,Roscoe,Ryan,Spain,Valencia,8/15/1961
42253,Dante,Knapp,Italy,Palermo,1/15/1944
42254,Denis,Horn,SwItalyzerland,Lucerne,2/11/1958
42255,Aline,Cardenas,Germany,Frankfurt,6/17/1943
42256,Jean,Schmidt,England,London,7/14/1976
42257,Alexandria,Lucas,England,Bristol,10/11/1994
42258,Ellis,Cortez,France,Nice,11/11/1955
42259,Francisca,Mathews,Germany,Düsseldorf,11/27/2000
42260,Renee,Trevino,Italy,Bologna,11/19/1945
42261,Rafael,Dudley,Spain,Murcia,8/15/1989
42262,Rochelle,McGuire,France,Nice,1/9/1955
42263,Oscar,Skinner,Belgium,Brussels,10/25/1948
42264,Beryl,Shannon,Germany,Munich,1/24/1948
42265,Rick,Burke,England,Manchester,9/27/1971
42266,Gabriel,Schroeder,Italy,Catania,7/13/1972
42267,Tyree,Banks,Germany,Düsseldorf,5/4/1987
42268,Odis,Williams,Italy,Bologna,4/17/1984
42269,Rosetta,Bradshaw,Italy,Catania,7/8/1960
42270,Meghan,Nicholson,France,Nice,2/4/1960
42271,Yolanda,Espinoza,Germany,Dresden,7/12/1991
42272,Harriett,Dennis,SwItalyzerland,Geneva,8/20/1993
42273,Branden,Powell,Portugal,Porto,10/19/1997
42274,Jamie,Ingram,SwItalyzerland,Basel,3/10/1982
42275,Modesto,Swanson,Italy,Florence,7/20/1995
42276,Leland,Witt,Ireland,Dublin,6/10/1964
42277,Alba,Stephens,England,Birmingham,5/24/1972
42278,Patrica,Patrick,England,Leeds,6/12/1947
42279,Ramon,Perez,Spain,Madrid,6/11/1948
42280,Kathryn,Bell,Ireland,Waterford,1/17/1978
42281,Patrice,Holland,France,Nantes,3/27/1980
42282,David,Lee,Italy,Bologna,10/24/1968
42283,Raymon,Fuentes,Germany,Munich,11/17/1944
42284,Shawna,Wilder,Netherlands,Rotterdam,9/7/1942
42285,Marcelo,Manning,France,Nantes,9/3/1995
42286,Stanford,Forbes,England,Birmingham,8/5/1987
42287,Zachery,Gross,France,Marseille,4/13/1982
42288,Gary,Winters,Italy,Genoa,10/10/1975
42289,Kip,Compton,France,Nantes,9/15/1958
42290,Erna,Molina,England,Manchester,3/18/1973
42291,Felecia,Bird,France,Toulouse,5/6/1978
42292,Annie,Carlson,England,Liverpool,11/14/1955
42293,Lilia,Steele,Spain,Murcia,9/8/1978
42294,Avis,Moore,Spain,Barcelona,11/5/1966
42295,Bertie,Reid,Germany,Frankfurt,4/18/1988
42296,Stella,Booker,Ireland,Tralee,10/16/1952
42297,Valeria,Hughes,Italy,Florence,1/6/1967
42298,Rosalyn,Cochran,Germany,Berlin,7/8/1972
42299,Kimberley,Gardner,Spain,Bilbao,2/16/1985
42300,Warner,Greene,Spain,Bilbao,2/15/1976
42301,Forrest,Mercado,Germany,Dresden,2/12/1969
42302,Felicia,Kidd,Germany,Hamburg,8/4/1961
42303,Liza,Little,Ireland,Cork,10/21/1943
42304,Josef,Chen,France,Nantes,4/27/1969
42305,Chelsea,Santos,France,Marseille,7/9/1998
42306,Odis,Raymond,England,Liverpool,4/5/1951
42307,Olen,Townsend,Germany,Berlin,11/6/1970
42308,Herminia,Peterson,Spain,Seville,1/24/1992
42309,Sallie,Gutierrez,Ireland,Cork,11/27/1981
42310,Gordon,Wolfe,England,Birmingham,8/1/1969
42311,Derrick,Foley,England,Bristol,9/1/1976
42312,Chang,Arnold,Ireland,Cork,1/24/1962
42313,Josiah,Romero,Italy,Catania,5/25/1992
42314,Jessie,Wilson,Germany,Munich,4/8/1961
42315,Young,Blankenship,Italy,Rome,2/9/1977
42316,Sarah,Miranda,Ireland,Limerick,8/2/1967
42317,Emory,Jones,Netherlands,Rotterdam,7/14/1951
42318,Chelsea,Bowen,England,Birmingham,4/8/1975
42319,Bob,Decker,SwItalyzerland,Lucerne,5/15/1959
42320,Alphonso,Hogan,Netherlands,Utrecht,1/2/1943
42321,Ursula,Munoz,France,Nice,9/26/1989
42322,Caitlin,Gilbert,Belgium,Brussels,1/26/1968
42323,Vivian,Guthrie,Belgium,Brussels,10/22/1957
42324,Beryl,Bartlett,Germany,Düsseldorf,2/21/1988
42325,Marcellus,Lambert,Netherlands,Amsterdam,7/20/1988
42326,Amos,Hopper,England,Manchester,10/24/2002
42327,Mildred,Acosta,Portugal,Lisbon,3/9/1965
42328,Carole,Chapman,Spain,Seville,7/7/1991
42329,Abraham,Fisher,Spain,Barcelona,11/14/1995
42330,Drew,Wells,England,Birmingham,7/26/1972
42331,Dannie,Briggs,Portugal,Lisbon,6/15/1988
42332,Alyson,Becker,Netherlands,The Hague,4/10/1947
42333,Ken,Bryan,Spain,Barcelona,10/12/1954
42334,Sammie,Gray,Spain,Zaragoza,1/25/1990
42335,Ricky,Bishop,Spain,Alicante,5/12/1965
42336,Cyrus,Clemons,Spain,Alicante,10/7/1967
42337,May,Lyons,Netherlands,Utrecht,2/19/1972
42338,Cassie,Willis,England,Birmingham,7/7/2002
42339,June,Salas,England,Leeds,5/17/1950
42340,Edgardo,Travis,Spain,Alicante,2/2/1994
42341,Cathleen,Kim,Germany,Munich,5/26/1954
42342,Jenna,Gaines,Spain,Alicante,11/4/1972
42343,Sheldon,Beasley,Italy,Genoa,5/10/1975
42344,Quincy,Fields,Germany,Frankfurt,10/26/1959
42345,Beverley,Harvey,Italy,Palermo,2/24/1959
42346,Dusty,Mays,Spain,Valencia,6/24/1991
42347,Jamel,Cash,France,Paris,11/7/1993
42348,Jewell,Sweeney,Spain,Alicante,3/10/1986
42349,Andrea,McFadden,Germany,Dresden,5/10/1963
42350,Dan,Moody,Ireland,Tralee,10/22/1995
42351,Jarrett,Jefferson,Spain,Valencia,5/15/1973
